Timestamp,Model,Process,Metric,Score
2025-09-19 11:51:53,Model 20,Test,Time,0.0236
2025-09-19 11:51:53,Model 20,encrypted-fhe,Time,30.2731
2025-09-19 11:51:53,Model 20,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 11:51:53,Model 20,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 11:51:53,Model 20,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 11:51:53,Model 20,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 11:51:53,Model 20,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 11:56:20,Model 21,Validation,acc,0.9450
2025-09-19 11:56:20,Model 21,Validation,ps,0.9450
2025-09-19 11:56:20,Model 21,Validation,recall,0.9441
2025-09-19 11:56:20,Model 21,Validation,f1,0.9443
2025-09-19 11:56:20,Model 21,Test,acc,0.9389
2025-09-19 11:56:20,Model 21,Test,ps,0.9397
2025-09-19 11:56:20,Model 21,Test,recall,0.9386
2025-09-19 11:56:20,Model 21,Test,f1,0.9389
2025-09-19 11:56:20,Model 21,encrypted-fhe,acc,0.9583
2025-09-19 11:56:20,Model 21,encrypted-fhe,ps,0.9800
2025-09-19 11:56:20,Model 21,encrypted-fhe,recall,0.9500
2025-09-19 11:56:20,Model 21,encrypted-fhe,f1,0.9556
2025-09-19 11:56:20,Model 21,Validation,Time,15.4372
2025-09-19 11:56:20,Model 21,Test,Time,0.0218
2025-09-19 11:56:20,Model 21,encrypted-fhe,Time,30.1438
2025-09-19 11:56:20,Model 21,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 11:56:20,Model 21,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 11:56:20,Model 21,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 11:56:20,Model 21,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 11:56:20,Model 21,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 11:59:31,Model 22,Validation,acc,0.4461
2025-09-19 11:59:31,Model 22,Validation,ps,0.4626
2025-09-19 11:59:31,Model 22,Validation,recall,0.4362
2025-09-19 11:59:31,Model 22,Validation,f1,0.4233
2025-09-19 11:59:31,Model 22,Test,acc,0.4338
2025-09-19 11:59:31,Model 22,Test,ps,0.4383
2025-09-19 11:59:31,Model 22,Test,recall,0.4285
2025-09-19 11:59:31,Model 22,Test,f1,0.4087
2025-09-19 11:59:31,Model 22,encrypted-fhe,acc,0.4167
2025-09-19 11:59:31,Model 22,encrypted-fhe,ps,0.4389
2025-09-19 11:59:31,Model 22,encrypted-fhe,recall,0.4183
2025-09-19 11:59:31,Model 22,encrypted-fhe,f1,0.3799
2025-09-19 11:59:31,Model 22,Validation,Time,16.0043
2025-09-19 11:59:31,Model 22,Test,Time,0.0235
2025-09-19 11:59:31,Model 22,encrypted-fhe,Time,31.6376
2025-09-19 11:59:31,Model 22,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 11:59:31,Model 22,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 11:59:31,Model 22,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 11:59:31,Model 22,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 11:59:31,Model 22,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:07:52,Model 23,Validation,acc,0.9639
2025-09-19 12:07:52,Model 23,Validation,ps,0.9632
2025-09-19 12:07:52,Model 23,Validation,recall,0.9642
2025-09-19 12:07:52,Model 23,Validation,f1,0.9635
2025-09-19 12:07:52,Model 23,Test,acc,0.9653
2025-09-19 12:07:52,Model 23,Test,ps,0.9653
2025-09-19 12:07:52,Model 23,Test,recall,0.9659
2025-09-19 12:07:52,Model 23,Test,f1,0.9653
2025-09-19 12:07:52,Model 23,encrypted-fhe,acc,1.0000
2025-09-19 12:07:52,Model 23,encrypted-fhe,ps,1.0000
2025-09-19 12:07:52,Model 23,encrypted-fhe,recall,1.0000
2025-09-19 12:07:52,Model 23,encrypted-fhe,f1,1.0000
2025-09-19 12:07:52,Model 23,Validation,Time,26.5001
2025-09-19 12:07:52,Model 23,Test,Time,0.0231
2025-09-19 12:07:52,Model 23,encrypted-fhe,Time,29.4179
2025-09-19 12:07:52,Model 23,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:07:52,Model 23,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:07:52,Model 23,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:07:52,Model 23,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:07:52,Model 23,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:11:03,Model 24,Validation,acc,0.9642
2025-09-19 12:11:03,Model 24,Validation,ps,0.9634
2025-09-19 12:11:03,Model 24,Validation,recall,0.9635
2025-09-19 12:11:03,Model 24,Validation,f1,0.9631
2025-09-19 12:11:03,Model 24,Test,acc,0.9593
2025-09-19 12:11:03,Model 24,Test,ps,0.9597
2025-09-19 12:11:03,Model 24,Test,recall,0.9589
2025-09-19 12:11:03,Model 24,Test,f1,0.9591
2025-09-19 12:11:03,Model 24,encrypted-fhe,acc,0.9583
2025-09-19 12:11:03,Model 24,encrypted-fhe,ps,0.9800
2025-09-19 12:11:03,Model 24,encrypted-fhe,recall,0.9500
2025-09-19 12:11:03,Model 24,encrypted-fhe,f1,0.9556
2025-09-19 12:11:03,Model 24,Validation,Time,21.6664
2025-09-19 12:11:03,Model 24,Test,Time,0.0224
2025-09-19 12:11:03,Model 24,encrypted-fhe,Time,30.4959
2025-09-19 12:11:03,Model 24,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:11:03,Model 24,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:11:03,Model 24,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:11:03,Model 24,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:11:03,Model 24,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:14:31,Model 25,Validation,acc,0.9631
2025-09-19 12:14:31,Model 25,Validation,ps,0.9629
2025-09-19 12:14:31,Model 25,Validation,recall,0.9627
2025-09-19 12:14:31,Model 25,Validation,f1,0.9625
2025-09-19 12:14:31,Model 25,Test,acc,0.9616
2025-09-19 12:14:31,Model 25,Test,ps,0.9613
2025-09-19 12:14:31,Model 25,Test,recall,0.9617
2025-09-19 12:14:31,Model 25,Test,f1,0.9613
2025-09-19 12:14:31,Model 25,encrypted-fhe,acc,0.9167
2025-09-19 12:14:31,Model 25,encrypted-fhe,ps,0.9333
2025-09-19 12:14:31,Model 25,encrypted-fhe,recall,0.9000
2025-09-19 12:14:31,Model 25,encrypted-fhe,f1,0.8833
2025-09-19 12:14:31,Model 25,Validation,Time,17.6587
2025-09-19 12:14:31,Model 25,Test,Time,0.0220
2025-09-19 12:14:31,Model 25,encrypted-fhe,Time,30.3795
2025-09-19 12:14:31,Model 25,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:14:31,Model 25,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:14:31,Model 25,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:14:31,Model 25,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:14:31,Model 25,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:16:14,Model 26,Validation,acc,0.9631
2025-09-19 12:16:14,Model 26,Validation,ps,0.9622
2025-09-19 12:16:14,Model 26,Validation,recall,0.9629
2025-09-19 12:16:14,Model 26,Validation,f1,0.9624
2025-09-19 12:16:14,Model 26,Test,acc,0.9606
2025-09-19 12:16:14,Model 26,Test,ps,0.9610
2025-09-19 12:16:14,Model 26,Test,recall,0.9611
2025-09-19 12:16:14,Model 26,Test,f1,0.9610
2025-09-19 12:16:14,Model 26,encrypted-fhe,acc,0.9167
2025-09-19 12:16:14,Model 26,encrypted-fhe,ps,0.9300
2025-09-19 12:16:14,Model 26,encrypted-fhe,recall,0.9000
2025-09-19 12:16:14,Model 26,encrypted-fhe,f1,0.8889
2025-09-19 12:16:14,Model 26,Validation,Time,14.4634
2025-09-19 12:16:14,Model 26,Test,Time,0.0221
2025-09-19 12:16:14,Model 26,encrypted-fhe,Time,33.0406
2025-09-19 12:16:14,Model 26,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:16:14,Model 26,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:16:14,Model 26,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:16:14,Model 26,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:16:14,Model 26,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:19:28,Model 27,Validation,acc,0.9667
2025-09-19 12:19:28,Model 27,Validation,ps,0.9667
2025-09-19 12:19:28,Model 27,Validation,recall,0.9657
2025-09-19 12:19:28,Model 27,Validation,f1,0.9661
2025-09-19 12:19:28,Model 27,Test,acc,0.9634
2025-09-19 12:19:28,Model 27,Test,ps,0.9636
2025-09-19 12:19:28,Model 27,Test,recall,0.9626
2025-09-19 12:19:28,Model 27,Test,f1,0.9630
2025-09-19 12:19:28,Model 27,encrypted-fhe,acc,0.8750
2025-09-19 12:19:28,Model 27,encrypted-fhe,ps,0.9133
2025-09-19 12:19:28,Model 27,encrypted-fhe,recall,0.8500
2025-09-19 12:19:28,Model 27,encrypted-fhe,f1,0.8389
2025-09-19 12:19:28,Model 27,Validation,Time,29.3946
2025-09-19 12:19:28,Model 27,Test,Time,0.0225
2025-09-19 12:19:28,Model 27,encrypted-fhe,Time,32.5011
2025-09-19 12:19:28,Model 27,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:19:28,Model 27,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:19:28,Model 27,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:19:28,Model 27,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:19:28,Model 27,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:29:47,Model 28,Validation,acc,0.9240
2025-09-19 12:29:47,Model 28,Validation,ps,0.9235
2025-09-19 12:29:47,Model 28,Validation,recall,0.9234
2025-09-19 12:29:47,Model 28,Validation,f1,0.9232
2025-09-19 12:29:47,Model 28,Test,acc,0.9410
2025-09-19 12:29:47,Model 28,Test,ps,0.9438
2025-09-19 12:29:47,Model 28,Test,recall,0.9424
2025-09-19 12:29:47,Model 28,Test,f1,0.9421
2025-09-19 12:29:47,Model 28,encrypted-fhe,acc,1.0000
2025-09-19 12:29:47,Model 28,encrypted-fhe,ps,1.0000
2025-09-19 12:29:47,Model 28,encrypted-fhe,recall,1.0000
2025-09-19 12:29:47,Model 28,encrypted-fhe,f1,1.0000
2025-09-19 12:29:47,Model 28,Validation,Time,7.8452
2025-09-19 12:29:47,Model 28,Test,Time,0.0062
2025-09-19 12:29:47,Model 28,encrypted-fhe,Time,8.3615
2025-09-19 12:29:47,Model 28,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:29:47,Model 28,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:29:47,Model 28,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:29:47,Model 28,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:29:47,Model 28,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:42:44,Model 29,Validation,acc,0.9673
2025-09-19 12:42:44,Model 29,Validation,ps,0.9669
2025-09-19 12:42:44,Model 29,Validation,recall,0.9670
2025-09-19 12:42:44,Model 29,Validation,f1,0.9668
2025-09-19 12:42:44,Model 29,Test,acc,0.9653
2025-09-19 12:42:44,Model 29,Test,ps,0.9647
2025-09-19 12:42:44,Model 29,Test,recall,0.9648
2025-09-19 12:42:44,Model 29,Test,f1,0.9646
2025-09-19 12:42:44,Model 29,encrypted-fhe,acc,0.9500
2025-09-19 12:42:44,Model 29,encrypted-fhe,ps,0.9714
2025-09-19 12:42:44,Model 29,encrypted-fhe,recall,0.9600
2025-09-19 12:42:44,Model 29,encrypted-fhe,f1,0.9611
2025-09-19 12:42:44,Model 29,Validation,Time,48.3874
2025-09-19 12:42:44,Model 29,Test,Time,0.0363
2025-09-19 12:42:44,Model 29,encrypted-fhe,Time,51.0487
2025-09-19 12:42:44,Model 29,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:42:44,Model 29,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:42:44,Model 29,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:42:44,Model 29,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:42:44,Model 29,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:47:18,Model 30,Validation,acc,0.9672
2025-09-19 12:47:18,Model 30,Validation,ps,0.9670
2025-09-19 12:47:18,Model 30,Validation,recall,0.9668
2025-09-19 12:47:18,Model 30,Validation,f1,0.9668
2025-09-19 12:47:18,Model 30,Test,acc,0.9653
2025-09-19 12:47:18,Model 30,Test,ps,0.9656
2025-09-19 12:47:18,Model 30,Test,recall,0.9648
2025-09-19 12:47:18,Model 30,Test,f1,0.9651
2025-09-19 12:47:18,Model 30,encrypted-fhe,acc,0.9167
2025-09-19 12:47:18,Model 30,encrypted-fhe,ps,0.9300
2025-09-19 12:47:18,Model 30,encrypted-fhe,recall,0.9000
2025-09-19 12:47:18,Model 30,encrypted-fhe,f1,0.8889
2025-09-19 12:47:18,Model 30,Validation,Time,29.4315
2025-09-19 12:47:18,Model 30,Test,Time,0.0236
2025-09-19 12:47:18,Model 30,encrypted-fhe,Time,30.6475
2025-09-19 12:47:18,Model 30,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:47:18,Model 30,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:47:18,Model 30,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:47:18,Model 30,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:47:18,Model 30,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:49:45,Model 31,Validation,acc,0.9656
2025-09-19 12:49:45,Model 31,Validation,ps,0.9651
2025-09-19 12:49:45,Model 31,Validation,recall,0.9654
2025-09-19 12:49:45,Model 31,Validation,f1,0.9651
2025-09-19 12:49:45,Model 31,Test,acc,0.9648
2025-09-19 12:49:45,Model 31,Test,ps,0.9649
2025-09-19 12:49:45,Model 31,Test,recall,0.9653
2025-09-19 12:49:45,Model 31,Test,f1,0.9651
2025-09-19 12:49:45,Model 31,encrypted-fhe,acc,1.0000
2025-09-19 12:49:45,Model 31,encrypted-fhe,ps,1.0000
2025-09-19 12:49:45,Model 31,encrypted-fhe,recall,1.0000
2025-09-19 12:49:45,Model 31,encrypted-fhe,f1,1.0000
2025-09-19 12:49:45,Model 31,Validation,Time,27.4400
2025-09-19 12:49:45,Model 31,Test,Time,0.0220
2025-09-19 12:49:45,Model 31,encrypted-fhe,Time,30.2734
2025-09-19 12:49:45,Model 31,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:49:45,Model 31,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:49:45,Model 31,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:49:45,Model 31,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:49:45,Model 31,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:52:54,Model 32,Validation,acc,0.9631
2025-09-19 12:52:54,Model 32,Validation,ps,0.9624
2025-09-19 12:52:54,Model 32,Validation,recall,0.9628
2025-09-19 12:52:54,Model 32,Validation,f1,0.9622
2025-09-19 12:52:54,Model 32,Test,acc,0.9620
2025-09-19 12:52:54,Model 32,Test,ps,0.9621
2025-09-19 12:52:54,Model 32,Test,recall,0.9620
2025-09-19 12:52:54,Model 32,Test,f1,0.9618
2025-09-19 12:52:54,Model 32,encrypted-fhe,acc,0.9167
2025-09-19 12:52:54,Model 32,encrypted-fhe,ps,0.9467
2025-09-19 12:52:54,Model 32,encrypted-fhe,recall,0.9000
2025-09-19 12:52:54,Model 32,encrypted-fhe,f1,0.9022
2025-09-19 12:52:54,Model 32,Validation,Time,27.6206
2025-09-19 12:52:54,Model 32,Test,Time,0.0239
2025-09-19 12:52:54,Model 32,encrypted-fhe,Time,31.2759
2025-09-19 12:52:54,Model 32,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:52:54,Model 32,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:52:54,Model 32,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:52:54,Model 32,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:52:54,Model 32,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:56:20,Model 33,Validation,acc,0.9667
2025-09-19 12:56:20,Model 33,Validation,ps,0.9660
2025-09-19 12:56:20,Model 33,Validation,recall,0.9664
2025-09-19 12:56:20,Model 33,Validation,f1,0.9660
2025-09-19 12:56:20,Model 33,Test,acc,0.9657
2025-09-19 12:56:20,Model 33,Test,ps,0.9657
2025-09-19 12:56:20,Model 33,Test,recall,0.9662
2025-09-19 12:56:20,Model 33,Test,f1,0.9659
2025-09-19 12:56:20,Model 33,encrypted-fhe,acc,0.9583
2025-09-19 12:56:20,Model 33,encrypted-fhe,ps,0.9800
2025-09-19 12:56:20,Model 33,encrypted-fhe,recall,0.9500
2025-09-19 12:56:20,Model 33,encrypted-fhe,f1,0.9556
2025-09-19 12:56:20,Model 33,Validation,Time,33.4555
2025-09-19 12:56:20,Model 33,Test,Time,0.0226
2025-09-19 12:56:20,Model 33,encrypted-fhe,Time,33.8434
2025-09-19 12:56:20,Model 33,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:56:20,Model 33,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:56:20,Model 33,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:56:20,Model 33,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:56:20,Model 33,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 12:59:57,Model 34,Validation,acc,0.9617
2025-09-19 12:59:57,Model 34,Validation,ps,0.9615
2025-09-19 12:59:57,Model 34,Validation,recall,0.9611
2025-09-19 12:59:57,Model 34,Validation,f1,0.9611
2025-09-19 12:59:57,Model 34,Test,acc,0.9560
2025-09-19 12:59:57,Model 34,Test,ps,0.9575
2025-09-19 12:59:57,Model 34,Test,recall,0.9559
2025-09-19 12:59:57,Model 34,Test,f1,0.9563
2025-09-19 12:59:57,Model 34,encrypted-fhe,acc,0.9167
2025-09-19 12:59:57,Model 34,encrypted-fhe,ps,0.9467
2025-09-19 12:59:57,Model 34,encrypted-fhe,recall,0.9000
2025-09-19 12:59:57,Model 34,encrypted-fhe,f1,0.9022
2025-09-19 12:59:57,Model 34,Validation,Time,40.8126
2025-09-19 12:59:57,Model 34,Test,Time,0.0262
2025-09-19 12:59:57,Model 34,encrypted-fhe,Time,36.0855
2025-09-19 12:59:57,Model 34,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 12:59:57,Model 34,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 12:59:57,Model 34,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 12:59:57,Model 34,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 12:59:57,Model 34,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 13:02:34,Model 35,Validation,acc,0.9592
2025-09-19 13:02:34,Model 35,Validation,ps,0.9600
2025-09-19 13:02:34,Model 35,Validation,recall,0.9577
2025-09-19 13:02:34,Model 35,Validation,f1,0.9585
2025-09-19 13:02:34,Model 35,Test,acc,0.9602
2025-09-19 13:02:34,Model 35,Test,ps,0.9622
2025-09-19 13:02:34,Model 35,Test,recall,0.9593
2025-09-19 13:02:34,Model 35,Test,f1,0.9603
2025-09-19 13:02:34,Model 35,encrypted-fhe,acc,0.9167
2025-09-19 13:02:34,Model 35,encrypted-fhe,ps,0.9167
2025-09-19 13:02:34,Model 35,encrypted-fhe,recall,0.9000
2025-09-19 13:02:34,Model 35,encrypted-fhe,f1,0.8800
2025-09-19 13:02:34,Model 35,Validation,Time,65.5748
2025-09-19 13:02:34,Model 35,Test,Time,0.0268
2025-09-19 13:02:34,Model 35,encrypted-fhe,Time,47.2545
2025-09-19 13:02:34,Model 35,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 13:02:34,Model 35,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 13:02:34,Model 35,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 13:02:34,Model 35,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 13:02:34,Model 35,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 13:06:43,Model 36,Validation,acc,0.9633
2025-09-19 13:06:43,Model 36,Validation,ps,0.9627
2025-09-19 13:06:43,Model 36,Validation,recall,0.9625
2025-09-19 13:06:43,Model 36,Validation,f1,0.9626
2025-09-19 13:06:43,Model 36,Test,acc,0.9616
2025-09-19 13:06:43,Model 36,Test,ps,0.9619
2025-09-19 13:06:43,Model 36,Test,recall,0.9618
2025-09-19 13:06:43,Model 36,Test,f1,0.9617
2025-09-19 13:06:43,Model 36,encrypted-fhe,acc,0.9167
2025-09-19 13:06:43,Model 36,encrypted-fhe,ps,0.9300
2025-09-19 13:06:43,Model 36,encrypted-fhe,recall,0.9000
2025-09-19 13:06:43,Model 36,encrypted-fhe,f1,0.8889
2025-09-19 13:06:43,Model 36,Validation,Time,29.6800
2025-09-19 13:06:43,Model 36,Test,Time,0.0239
2025-09-19 13:06:43,Model 36,encrypted-fhe,Time,31.9060
2025-09-19 13:06:43,Model 36,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 13:06:43,Model 36,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 13:06:43,Model 36,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 13:06:43,Model 36,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 13:06:43,Model 36,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 13:11:46,Model 37,Validation,acc,0.9644
2025-09-19 13:11:46,Model 37,Validation,ps,0.9641
2025-09-19 13:11:46,Model 37,Validation,recall,0.9638
2025-09-19 13:11:46,Model 37,Validation,f1,0.9639
2025-09-19 13:11:46,Model 37,Test,acc,0.9644
2025-09-19 13:11:46,Model 37,Test,ps,0.9646
2025-09-19 13:11:46,Model 37,Test,recall,0.9645
2025-09-19 13:11:46,Model 37,Test,f1,0.9645
2025-09-19 13:11:46,Model 37,encrypted-fhe,acc,0.9583
2025-09-19 13:11:46,Model 37,encrypted-fhe,ps,0.9800
2025-09-19 13:11:46,Model 37,encrypted-fhe,recall,0.9500
2025-09-19 13:11:46,Model 37,encrypted-fhe,f1,0.9556
2025-09-19 13:11:46,Model 37,Validation,Time,28.3951
2025-09-19 13:11:46,Model 37,Test,Time,0.0221
2025-09-19 13:11:46,Model 37,encrypted-fhe,Time,30.4784
2025-09-19 13:11:46,Model 37,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 13:11:46,Model 37,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 13:11:46,Model 37,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 13:11:46,Model 37,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 13:11:46,Model 37,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 13:15:50,Model 38,Validation,acc,0.9600
2025-09-19 13:15:50,Model 38,Validation,ps,0.9596
2025-09-19 13:15:50,Model 38,Validation,recall,0.9593
2025-09-19 13:15:50,Model 38,Validation,f1,0.9594
2025-09-19 13:15:50,Model 38,Test,acc,0.9551
2025-09-19 13:15:50,Model 38,Test,ps,0.9557
2025-09-19 13:15:50,Model 38,Test,recall,0.9547
2025-09-19 13:15:50,Model 38,Test,f1,0.9551
2025-09-19 13:15:50,Model 38,encrypted-fhe,acc,0.9583
2025-09-19 13:15:50,Model 38,encrypted-fhe,ps,0.9800
2025-09-19 13:15:50,Model 38,encrypted-fhe,recall,0.9500
2025-09-19 13:15:50,Model 38,encrypted-fhe,f1,0.9556
2025-09-19 13:15:50,Model 38,Validation,Time,29.9924
2025-09-19 13:15:50,Model 38,Test,Time,0.0237
2025-09-19 13:15:50,Model 38,encrypted-fhe,Time,30.2075
2025-09-19 13:15:50,Model 38,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 13:15:50,Model 38,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 13:15:50,Model 38,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 13:15:50,Model 38,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 13:15:50,Model 38,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 13:19:43,Model 39,Validation,acc,0.9494
2025-09-19 13:19:43,Model 39,Validation,ps,0.9496
2025-09-19 13:19:43,Model 39,Validation,recall,0.9479
2025-09-19 13:19:43,Model 39,Validation,f1,0.9485
2025-09-19 13:19:43,Model 39,Test,acc,0.9407
2025-09-19 13:19:43,Model 39,Test,ps,0.9420
2025-09-19 13:19:43,Model 39,Test,recall,0.9405
2025-09-19 13:19:43,Model 39,Test,f1,0.9408
2025-09-19 13:19:43,Model 39,encrypted-fhe,acc,0.9167
2025-09-19 13:19:43,Model 39,encrypted-fhe,ps,0.9300
2025-09-19 13:19:43,Model 39,encrypted-fhe,recall,0.9000
2025-09-19 13:19:43,Model 39,encrypted-fhe,f1,0.8889
2025-09-19 13:19:43,Model 39,Validation,Time,28.8583
2025-09-19 13:19:43,Model 39,Test,Time,0.0226
2025-09-19 13:19:43,Model 39,encrypted-fhe,Time,31.0465
2025-09-19 13:19:43,Model 39,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 13:19:43,Model 39,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 13:19:43,Model 39,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 13:19:43,Model 39,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 13:19:43,Model 39,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 13:22:52,Model 40,Validation,acc,0.9636
2025-09-19 13:22:52,Model 40,Validation,ps,0.9644
2025-09-19 13:22:52,Model 40,Validation,recall,0.9636
2025-09-19 13:22:52,Model 40,Validation,f1,0.9638
2025-09-19 13:22:52,Model 40,Test,acc,0.9671
2025-09-19 13:22:52,Model 40,Test,ps,0.9673
2025-09-19 13:22:52,Model 40,Test,recall,0.9666
